Time,NetEnergy,DiffEnergy
4.02077,4234.08,8.63e-07
4.0208,4234.22,0.132884
4.02098,4234.29,0.0770534
4.021,4234.31,0.012401
4.021,4234.31,1.2945e-06
4.02102,4234.37,0.0664422
4.02123,4234.46,0.092464
4.02125,4234.48,0.012401
4.02125,4234.48,1.2945e-06
4.02127,4234.54,0.0664422
4.02127,4234.54,8.63e-07
4.0213,4234.68,0.132884
4.02148,4234.75,0.0770534
4.0215,4234.77,0.012401
4.0215,4234.77,1.2945e-06
4.02152,4234.83,0.0664422
4.02152,4234.83,8.63e-07
4.02155,4234.97,0.132884
4.02155,4234.97,8.63e-07
4.02159,4235.1,0.132884
4.02173,4235.16,0.0616428
4.02175,4235.17,0.012401
4.02175,4235.17,1.2945e-06
4.02177,4235.24,0.0664422
4.02177,4235.24,8.63e-07
4.0218,4235.37,0.132884
4.02198,4235.45,0.0770534
4.022,4235.46,0.012401
4.022,4235.46,1.2945e-06
4.02202,4235.53,0.0664422
4.02223,4235.62,0.092464
4.02225,4235.63,0.012401
4.02225,4235.63,1.2945e-06
4.02227,4235.7,0.0664422
4.02227,4235.7,8.63e-07
4.0223,4235.83,0.132884
4.02248,4235.91,0.0770534
4.0225,4235.92,0.012401
4.0225,4235.92,1.2945e-06
4.02252,4235.99,0.0664422
4.02273,4236.08,0.092464
4.02275,4236.09,0.012401
4.02275,4236.09,1.2945e-06
4.02277,4236.16,0.0664422
4.02277,4236.16,8.63e-07
4.0228,4236.29,0.132884
4.02298,4236.37,0.0770534
4.023,4236.38,0.012401
4.023,4236.38,1.2945e-06
4.02302,4236.45,0.0664422
4.02302,4236.45,8.63e-07
4.02305,4236.58,0.132884
4.02305,4236.58,8.63e-07
4.02309,4236.71,0.132884
4.02323,4236.78,0.0616428
4.02325,4236.79,0.012401
4.02325,4236.79,1.2945e-06
4.02327,4236.85,0.0664422
4.02327,4236.85,8.63e-07
4.0233,4236.99,0.132884
4.02348,4237.06,0.0770534
4.0235,4237.08,0.012401
4.0235,4237.08,1.2945e-06
4.02352,4237.14,0.0664422
4.02373,4237.24,0.092464
4.02375,4237.25,0.012401
4.02375,4237.25,1.2945e-06
4.02377,4237.31,0.0664422
4.02377,4237.31,8.63e-07
4.0238,4237.45,0.132884
4.02398,4237.52,0.0770534
4.024,4237.54,0.012401
4.024,4237.54,1.2945e-06
4.02402,4237.6,0.0664422
4.02423,4237.7,0.092464
4.02425,4237.71,0.012401
4.02425,4237.71,1.2945e-06
4.02427,4237.77,0.0664422
4.02427,4237.77,8.63e-07
4.0243,4237.91,0.132884
4.02448,4237.98,0.0770534
4.0245,4238,0.012401
4.0245,4238,1.2945e-06
4.02452,4238.06,0.0664422
4.02452,4238.06,8.63e-07
4.02455,4238.2,0.132884
4.02455,4238.2,8.63e-07
4.02459,4238.33,0.132884
4.02473,4238.39,0.0616428
4.02475,4238.4,0.012401
4.02475,4238.4,1.2945e-06
4.02477,4238.47,0.0664422
4.02477,4238.47,8.63e-07
4.0248,4238.6,0.132884
4.02498,4238.68,0.0770534
4.025,4238.69,0.012401
4.025,4238.69,1.2945e-06
4.02502,4238.76,0.0664422
4.02502,4238.76,8.63e-07
4.02505,4238.89,0.132884
4.02505,4238.89,8.63e-07
4.02509,4239.02,0.132884
4.02523,4239.09,0.0616428
4.02525,4239.1,0.012401
4.02525,4239.1,1.2945e-06
4.02527,4239.16,0.0664422
4.02527,4239.16,8.63e-07
4.0253,4239.3,0.132884
4.02548,4239.37,0.0770534
4.0255,4239.39,0.012401
4.0255,4239.39,1.2945e-06
4.02552,4239.45,0.0664422
4.02573,4239.55,0.092464
4.02575,4239.56,0.012401
4.02575,4239.56,1.2945e-06
4.02577,4239.62,0.0664422
4.02577,4239.62,8.63e-07
4.0258,4239.76,0.132884
4.02598,4239.83,0.0770534
4.026,4239.85,0.012401
4.026,4239.85,1.2945e-06
4.02602,4239.91,0.0664422
4.02623,4240.01,0.092464
4.02625,4240.02,0.012401
4.02625,4240.02,1.2945e-06
4.02627,4240.08,0.0664422
4.02627,4240.08,8.63e-07
4.0263,4240.22,0.132884
4.02648,4240.29,0.0770534
4.0265,4240.31,0.012401
4.0265,4240.31,1.2945e-06
4.02652,4240.37,0.0664422
4.02652,4240.37,8.63e-07
4.02655,4240.51,0.132884
4.02655,4240.51,8.63e-07
4.02659,4240.64,0.132884
4.02673,4240.7,0.0616428
4.02675,4240.71,0.012401
4.02675,4240.71,1.2945e-06
4.02677,4240.78,0.0664422
4.02677,4240.78,8.63e-07
4.0268,4240.91,0.132884
4.02698,4240.99,0.0770534
4.027,4241,0.012401
4.027,4241,1.2945e-06
4.02702,4241.07,0.0664422
4.02723,4241.16,0.092464
4.02725,4241.17,0.012401
4.02725,4241.17,1.2945e-06
4.02727,4241.24,0.0664422
4.02727,4241.24,8.63e-07
4.0273,4241.37,0.132884
4.02748,4241.45,0.0770534
4.0275,4241.46,0.012401
4.0275,4241.46,1.2945e-06
4.02752,4241.53,0.0664422
4.02752,4241.53,8.63e-07
4.02755,4241.66,0.132884
4.02755,4241.66,8.63e-07
4.02759,4241.79,0.132884
4.02773,4241.86,0.0616428
4.02775,4241.87,0.012401
4.02775,4241.87,1.2945e-06
4.02777,4241.93,0.0664422
4.02777,4241.93,8.63e-07
4.0278,4242.07,0.132884
4.02798,4242.14,0.0770534
4.028,4242.16,0.012401
4.028,4242.16,1.2945e-06
4.02802,4242.22,0.0664422
4.02802,4242.22,8.63e-07
4.02805,4242.36,0.132884
4.02805,4242.36,8.63e-07
4.02809,4242.49,0.132884
4.02823,4242.55,0.0616428
4.02825,4242.56,0.012401
4.02825,4242.56,1.2945e-06
4.02827,4242.63,0.0664422
4.02827,4242.63,8.63e-07
4.0283,4242.76,0.132884
4.02848,4242.84,0.0770534
4.0285,4242.85,0.012401
4.0285,4242.85,1.2945e-06
4.02852,4242.92,0.0664422
4.02873,4243.01,0.092464
4.02875,4243.02,0.012401
4.02875,4243.02,1.2945e-06
4.02877,4243.09,0.0664422
4.02877,4243.09,8.63e-07
4.0288,4243.22,0.132884
4.02898,4243.3,0.0770534
4.029,4243.31,0.012401
4.029,4243.31,1.2945e-06
4.02902,4243.38,0.0664422
4.02923,4243.47,0.092464
4.02925,4243.48,0.012401
4.02925,4243.48,1.2945e-06
4.02927,4243.55,0.0664422
4.02927,4243.55,8.63e-07
4.0293,4243.68,0.132884
4.02948,4243.76,0.0770534
4.0295,4243.77,0.012401
4.0295,4243.77,1.2945e-06
4.02952,4243.84,0.0664422
4.02973,4243.93,0.092464
4.02975,4243.94,0.012401
4.02975,4243.94,1.2945e-06
4.02977,4244.01,0.0664422
4.02977,4244.01,8.63e-07
4.0298,4244.14,0.132884
4.02998,4244.22,0.0770534
4.03,4244.23,0.012401
4.03,4244.23,1.2945e-06
4.03002,4244.3,0.0664422
4.03023,4244.39,0.092464
4.03025,4244.4,0.012401
4.03025,4244.4,1.2945e-06
4.03027,4244.47,0.0664422
4.03027,4244.47,8.63e-07
4.0303,4244.6,0.132884
4.03048,4244.68,0.0770534
4.0305,4244.69,0.012401
4.0305,4244.69,1.2945e-06
4.03052,4244.76,0.0664422
4.03073,4244.85,0.092464
4.03075,4244.86,0.012401
4.03075,4244.86,1.2945e-06
4.03077,4244.93,0.0664422
4.03077,4244.93,8.63e-07
4.0308,4245.06,0.132884
4.03098,4245.14,0.0770534
4.031,4245.15,0.012401
4.031,4245.15,1.2945e-06
4.03102,4245.22,0.0664422
4.03102,4245.22,8.63e-07
4.03105,4245.35,0.132884
4.03105,4245.35,8.63e-07
4.03109,4245.48,0.132884
4.03123,4245.55,0.0616428
4.03125,4245.56,0.012401
4.03125,4245.56,1.2945e-06
4.03127,4245.63,0.0664422
4.03127,4245.63,8.63e-07
4.0313,4245.76,0.132884
4.03148,4245.84,0.0770534
4.0315,4245.85,0.012401
4.0315,4245.85,1.2945e-06
4.03152,4245.91,0.0664422
4.03173,4246.01,0.092464
4.03175,4246.02,0.012401
4.03175,4246.02,1.2945e-06
4.03177,4246.09,0.0664422
4.03177,4246.09,8.63e-07
4.0318,4246.22,0.132884
4.03198,4246.3,0.0770534
4.032,4246.31,0.012401
4.032,4246.31,1.2945e-06
4.03202,4246.37,0.0664422
4.03223,4246.47,0.092464
4.03225,4246.48,0.012401
4.03225,4246.48,1.2945e-06
4.03227,4246.55,0.0664422
4.03227,4246.55,8.63e-07
4.0323,4246.68,0.132884
4.03248,4246.76,0.0770534
4.0325,4246.77,0.012401
4.0325,4246.77,1.2945e-06
4.03252,4246.83,0.0664422
4.03273,4246.93,0.092464
4.03275,4246.94,0.012401
4.03275,4246.94,1.2945e-06
4.03277,4247.01,0.0664422
4.03277,4247.01,8.63e-07
4.0328,4247.14,0.132884
4.03298,4247.22,0.0770534
4.033,4247.23,0.012401
4.033,4247.23,1.2945e-06
4.03302,4247.29,0.0664422
4.03323,4247.39,0.092464
4.03325,4247.4,0.012401
4.03325,4247.4,1.2945e-06
4.03327,4247.47,0.0664422
4.03327,4247.47,8.63e-07
4.0333,4247.6,0.132884
4.03348,4247.68,0.0770534
4.0335,4247.69,0.012401
4.0335,4247.69,1.2945e-06
4.03352,4247.75,0.0664422
4.03373,4247.85,0.092464
4.03375,4247.86,0.012401
4.03375,4247.86,1.2945e-06
4.03377,4247.93,0.0664422
4.03377,4247.93,8.63e-07
4.0338,4248.06,0.132884
4.03398,4248.14,0.0770534
4.034,4248.15,0.012401
4.034,4248.15,1.2945e-06
4.03402,4248.21,0.0664422
4.03423,4248.31,0.092464
4.03425,4248.32,0.012401
4.03425,4248.32,1.2945e-06
4.03427,4248.39,0.0664422
4.03427,4248.39,8.63e-07
4.0343,4248.52,0.132884
4.03448,4248.6,0.0770534
4.0345,4248.61,0.012401
4.0345,4248.61,1.2945e-06
4.03452,4248.67,0.0664422
4.03473,4248.77,0.092464
4.03475,4248.78,0.012401
4.03475,4248.78,1.2945e-06
4.03477,4248.85,0.0664422
4.03477,4248.85,8.63e-07
4.0348,4248.98,0.132884
4.03498,4249.06,0.0770534
4.035,4249.07,0.012401
4.035,4249.07,1.2945e-06
4.03502,4249.13,0.0664422
4.03523,4249.23,0.092464
4.03525,4249.24,0.012401
4.03525,4249.24,1.2945e-06
4.03527,4249.31,0.0664422
4.03527,4249.31,8.63e-07
4.0353,4249.44,0.132884
4.03548,4249.52,0.0770534
4.0355,4249.53,0.012401
4.0355,4249.53,1.2945e-06
4.03552,4249.59,0.0664422
4.03573,4249.69,0.092464
4.03575,4249.7,0.012401
4.03575,4249.7,1.2945e-06
4.03577,4249.77,0.0664422
4.03577,4249.77,8.63e-07
4.0358,4249.9,0.132884
4.03598,4249.98,0.0770534
4.036,4249.99,0.012401
4.036,4249.99,1.2945e-06
4.03602,4250.05,0.0664422
4.03623,4250.15,0.092464
4.03625,4250.16,0.012401
4.03625,4250.16,1.2945e-06
4.03627,4250.23,0.0664422
4.03627,4250.23,8.63e-07
4.0363,4250.36,0.132884
4.03648,4250.44,0.0770534
4.0365,4250.45,0.012401
4.0365,4250.45,1.2945e-06
4.03652,4250.51,0.0664422
4.03673,4250.61,0.092464
4.03675,4250.62,0.012401
4.03675,4250.62,1.2945e-06
4.03677,4250.69,0.0664422
4.03677,4250.69,8.63e-07
4.0368,4250.82,0.132884
4.03698,4250.9,0.0770534
4.037,4250.91,0.012401
4.037,4250.91,1.2945e-06
4.03702,4250.98,0.0664422
4.03723,4251.07,0.092464
4.03725,4251.08,0.012401
4.03725,4251.08,1.2945e-06
4.03727,4251.15,0.0664422
4.03727,4251.15,8.63e-07
4.0373,4251.28,0.132884
4.03748,4251.36,0.0770534
4.0375,4251.37,0.012401
4.0375,4251.37,1.2945e-06
4.03752,4251.44,0.0664422
4.03773,4251.53,0.092464
4.03775,4251.54,0.012401
4.03775,4251.54,1.2945e-06
4.03777,4251.61,0.0664422
4.03777,4251.61,8.63e-07
4.0378,4251.74,0.132884
4.03798,4251.82,0.0770534
4.038,4251.83,0.012401
4.038,4251.83,1.2945e-06
4.03802,4251.9,0.0664422
4.03823,4251.99,0.092464
4.03825,4252,0.012401
4.03825,4252,1.2945e-06
4.03827,4252.07,0.0664422
4.03827,4252.07,8.63e-07
4.0383,4252.2,0.132884
4.03848,4252.28,0.0770534
4.0385,4252.29,0.012401
4.0385,4252.29,1.2945e-06
4.03852,4252.36,0.0664422
4.03873,4252.45,0.092464
4.03875,4252.46,0.012401
4.03875,4252.46,1.2945e-06
4.03877,4252.53,0.0664422
4.03877,4252.53,8.63e-07
4.0388,4252.66,0.132884
4.03898,4252.74,0.0770534
4.039,4252.75,0.012401
4.039,4252.75,1.2945e-06
4.03902,4252.82,0.0664422
4.03923,4252.91,0.092464
4.03925,4252.92,0.012401
4.03925,4252.92,1.2945e-06
4.03927,4252.99,0.0664422
4.03927,4252.99,8.63e-07
4.0393,4253.12,0.132884
4.03948,4253.2,0.0770534
4.0395,4253.21,0.012401
4.0395,4253.21,1.2945e-06
4.03952,4253.28,0.0664422
4.03973,4253.37,0.092464
4.03975,4253.38,0.012401
4.03975,4253.38,1.2945e-06
4.03977,4253.45,0.0664422
4.03977,4253.45,8.63e-07
4.0398,4253.58,0.132884
4.03998,4253.66,0.0770534
4.04,4253.67,0.012401
4.04,4253.67,1.2945e-06
4.04002,4253.74,0.0664422
4.04002,4253.74,8.63e-07
4.04005,4253.87,0.132884
4.04005,4253.87,8.63e-07
4.04009,4254,0.132884
4.04023,4254.06,0.0616428
4.04025,4254.08,0.012401
4.04025,4254.08,1.2945e-06
4.04027,4254.14,0.0664422
4.04027,4254.14,8.63e-07
4.0403,4254.27,0.132884
4.04048,4254.35,0.0770534
4.0405,4254.36,0.012401
4.0405,4254.36,1.2945e-06
4.04052,4254.43,0.0664422
4.04073,4254.52,0.092464
4.04075,4254.54,0.012401
4.04075,4254.54,1.2945e-06
4.04077,4254.6,0.0664422
4.04077,4254.6,8.63e-07
4.0408,4254.73,0.132884
4.04098,4254.81,0.0770534
4.041,4254.82,0.012401
4.041,4254.82,1.2945e-06
4.04102,4254.89,0.0664422
4.04123,4254.98,0.092464
4.04125,4255,0.012401
4.04125,4255,1.2945e-06
4.04127,4255.06,0.0664422
4.04127,4255.06,8.63e-07
4.0413,4255.19,0.132884
4.04148,4255.27,0.0770534
4.0415,4255.28,0.012401
4.0415,4255.28,1.2945e-06
4.04152,4255.35,0.0664422
4.04173,4255.44,0.092464
4.04175,4255.46,0.012401
4.04175,4255.46,1.2945e-06
4.04177,4255.52,0.0664422
4.04177,4255.52,8.63e-07
4.0418,4255.66,0.132884
4.04198,4255.73,0.0770534
4.042,4255.74,0.012401
4.042,4255.74,1.2945e-06
4.04202,4255.81,0.0664422
4.04202,4255.81,8.63e-07
4.04205,4255.94,0.132884
4.04205,4255.94,8.63e-07
4.04209,4256.08,0.132884
4.04223,4256.14,0.0616428
4.04225,4256.15,0.012401
4.04225,4256.15,1.2945e-06
4.04227,4256.22,0.0664422
4.04227,4256.22,8.63e-07
4.0423,4256.35,0.132884
4.04248,4256.43,0.0770534
4.0425,4256.44,0.012401
4.0425,4256.44,1.2945e-06
4.04252,4256.51,0.0664422
4.04273,4256.6,0.092464
4.04275,4256.61,0.012401
4.04275,4256.61,1.2945e-06
4.04277,4256.68,0.0664422
4.04277,4256.68,8.63e-07
4.0428,4256.81,0.132884
4.04298,4256.89,0.0770534
4.043,4256.9,0.012401
4.043,4256.9,1.2945e-06
4.04302,4256.97,0.0664422
4.04323,4257.06,0.092464
4.04325,4257.07,0.012401
4.04325,4257.07,1.2945e-06
4.04327,4257.14,0.0664422
4.04327,4257.14,8.63e-07
4.0433,4257.27,0.132884
4.04348,4257.35,0.0770534
4.0435,4257.36,0.012401
4.0435,4257.36,1.2945e-06
4.04352,4257.43,0.0664422
4.04373,4257.52,0.092464
4.04375,4257.53,0.012401
4.04375,4257.53,1.2945e-06
4.04377,4257.6,0.0664422
4.04377,4257.6,8.63e-07
4.0438,4257.73,0.132884
4.04398,4257.81,0.0770534
4.044,4257.82,0.012401
4.044,4257.82,1.2945e-06
4.04402,4257.89,0.0664422
4.04402,4257.89,8.63e-07
4.04405,4258.02,0.132884
4.04405,4258.02,8.63e-07
4.04409,4258.15,0.132884
4.04423,4258.21,0.0616428
4.04425,4258.23,0.012401
4.04425,4258.23,1.2945e-06
4.04427,4258.29,0.0664422
4.04427,4258.29,8.63e-07
4.0443,4258.43,0.132884
4.04448,4258.5,0.0770534
4.0445,4258.51,0.012401
4.0445,4258.51,1.2945e-06
4.04452,4258.58,0.0664422
4.04473,4258.67,0.092464
4.04475,4258.69,0.012401
4.04475,4258.69,1.2945e-06
4.04477,4258.75,0.0664422
4.04477,4258.75,8.63e-07
4.0448,4258.89,0.132884
4.04498,4258.96,0.0770534
4.045,4258.97,0.012401
4.045,4258.97,1.2945e-06
4.04502,4259.04,0.0664422
4.04523,4259.13,0.092464
4.04525,4259.15,0.012401
4.04525,4259.15,1.2945e-06
4.04527,4259.21,0.0664422
4.04527,4259.21,8.63e-07
4.0453,4259.35,0.132884
4.04548,4259.42,0.0770534
4.0455,4259.43,0.012401
4.0455,4259.43,1.2945e-06
4.04552,4259.5,0.0664422
4.04573,4259.59,0.092464
4.04575,4259.61,0.012401
4.04575,4259.61,1.2945e-06
4.04577,4259.67,0.0664422
4.04577,4259.67,8.63e-07
4.0458,4259.81,0.132884
4.04598,4259.88,0.0770534
4.046,4259.9,0.012401
4.046,4259.9,1.2945e-06
4.04602,4259.96,0.0664422
4.04623,4260.05,0.092464
4.04625,4260.07,0.012401
4.04625,4260.07,1.2945e-06
4.04627,4260.13,0.0664422
4.04627,4260.13,8.63e-07
4.0463,4260.27,0.132884
4.04648,4260.34,0.0770534
4.0465,4260.36,0.012401
4.0465,4260.36,1.2945e-06
4.04652,4260.42,0.0664422
4.04673,4260.51,0.092464
4.04675,4260.53,0.012401
4.04675,4260.53,1.2945e-06
4.04677,4260.59,0.0664422
4.04677,4260.59,8.63e-07
4.0468,4260.73,0.132884
4.04698,4260.8,0.0770534
4.047,4260.82,0.012401
4.047,4260.82,1.2945e-06
4.04702,4260.88,0.0664422
4.04723,4260.97,0.092464
4.04725,4260.99,0.012401
4.04725,4260.99,1.2945e-06
4.04727,4261.05,0.0664422
4.04727,4261.05,8.63e-07
4.0473,4261.19,0.132884
4.04748,4261.26,0.0770534
4.0475,4261.28,0.012401
4.0475,4261.28,1.2945e-06
4.04752,4261.34,0.0664422
4.04773,4261.43,0.092464
4.04775,4261.45,0.012401
4.04775,4261.45,1.2945e-06
4.04777,4261.51,0.0664422
4.04777,4261.51,8.63e-07
4.0478,4261.65,0.132884
4.04798,4261.72,0.0770534
4.048,4261.74,0.012401
4.048,4261.74,1.2945e-06
4.04802,4261.8,0.0664422
4.04823,4261.89,0.092464
4.04825,4261.91,0.012401
4.04825,4261.91,1.2945e-06
4.04827,4261.97,0.0664422
4.04827,4261.97,8.63e-07
4.0483,4262.11,0.132884
4.04848,4262.18,0.0770534
4.0485,4262.2,0.012401
4.0485,4262.2,1.2945e-06
4.04852,4262.26,0.0664422
4.04873,4262.35,0.092464
4.04875,4262.37,0.012401
4.04875,4262.37,1.2945e-06
4.04877,4262.43,0.0664422
4.04877,4262.43,8.63e-07
4.0488,4262.57,0.132884
4.04898,4262.64,0.0770534
4.049,4262.66,0.012401
4.049,4262.66,1.2945e-06
4.04902,4262.72,0.0664422
4.04923,4262.81,0.092464
4.04925,4262.83,0.012401
4.04925,4262.83,1.2945e-06
4.04927,4262.89,0.0664422
4.04927,4262.89,8.63e-07
4.0493,4263.03,0.132884
4.04948,4263.1,0.0770534
4.0495,4263.12,0.012401
4.0495,4263.12,1.2945e-06
4.04952,4263.18,0.0664422
4.04973,4263.27,0.092464
4.04975,4263.29,0.012401
4.04975,4263.29,1.2945e-06
4.04977,4263.35,0.0664422
4.04977,4263.35,8.63e-07
4.0498,4263.49,0.132884
4.04998,4263.56,0.0770534
4.05,4263.58,0.012401
4.05,4263.58,1.2945e-06
4.05002,4263.64,0.0664422
4.05023,4263.73,0.092464
4.05025,4263.75,0.012401
4.05025,4263.75,1.2945e-06
4.05027,4263.81,0.0664422
4.05027,4263.81,8.63e-07
4.0503,4263.95,0.132884
4.05048,4264.02,0.0770534
4.0505,4264.04,0.012401
4.0505,4264.04,1.2945e-06
4.05052,4264.1,0.0664422
4.05073,4264.19,0.092464
4.05075,4264.21,0.012401
4.05075,4264.21,1.2945e-06
4.05077,4264.27,0.0664422
4.05077,4264.27,8.63e-07
4.0508,4264.41,0.132884
4.05098,4264.48,0.0770534
4.051,4264.5,0.012401
4.051,4264.5,1.2945e-06
4.05102,4264.56,0.0664422
4.05123,4264.65,0.092464
4.05125,4264.67,0.012401
4.05125,4264.67,1.2945e-06
4.05127,4264.73,0.0664422
4.05127,4264.73,8.63e-07
4.0513,4264.87,0.132884
4.05148,4264.94,0.0770534
4.0515,4264.96,0.012401
4.0515,4264.96,1.2945e-06
4.05152,4265.02,0.0664422
4.05173,4265.12,0.092464
4.05175,4265.13,0.012401
4.05175,4265.13,1.2945e-06
4.05177,4265.19,0.0664422
4.05177,4265.19,8.63e-07
4.0518,4265.33,0.132884
4.05198,4265.4,0.0770534
4.052,4265.42,0.012401
4.052,4265.42,1.2945e-06
4.05202,4265.48,0.0664422
4.05223,4265.58,0.092464
4.05225,4265.59,0.012401
4.05225,4265.59,1.2945e-06
4.05227,4265.65,0.0664422
4.05227,4265.65,8.63e-07
4.0523,4265.79,0.132884
4.05248,4265.86,0.0770534
4.0525,4265.88,0.012401
4.0525,4265.88,1.2945e-06
4.05252,4265.94,0.0664422
4.05273,4266.04,0.092464
4.05275,4266.05,0.012401
4.05275,4266.05,1.2945e-06
4.05277,4266.11,0.0664422
4.05277,4266.11,8.63e-07
4.0528,4266.25,0.132884
4.05298,4266.32,0.0770534
4.053,4266.34,0.012401
4.053,4266.34,1.2945e-06
4.05302,4266.4,0.0664422
4.05323,4266.5,0.092464
4.05325,4266.51,0.012401
4.05325,4266.51,1.2945e-06
4.05327,4266.57,0.0664422
4.05327,4266.57,8.63e-07
4.0533,4266.71,0.132884
4.05348,4266.78,0.0770534
4.0535,4266.8,0.012401
4.0535,4266.8,1.2945e-06
4.05352,4266.86,0.0664422
4.05373,4266.96,0.092464
4.05375,4266.97,0.012401
4.05375,4266.97,1.2945e-06
4.05377,4267.03,0.0664422
4.05377,4267.03,8.63e-07
4.0538,4267.17,0.132884
4.05398,4267.24,0.0770534
4.054,4267.26,0.012401
4.054,4267.26,1.2945e-06
4.05402,4267.32,0.0664422
4.05423,4267.42,0.092464
4.05425,4267.43,0.012401
4.05425,4267.43,1.2945e-06
4.05427,4267.49,0.0664422
4.05427,4267.49,8.63e-07
4.0543,4267.63,0.132884
4.05448,4267.7,0.0770534
4.0545,4267.72,0.012401
4.0545,4267.72,1.2945e-06
4.05452,4267.78,0.0664422
4.05473,4267.88,0.092464
4.05475,4267.89,0.012401
4.05475,4267.89,1.2945e-06
4.05477,4267.95,0.0664422
4.05477,4267.95,8.63e-07
4.0548,4268.09,0.132884
4.05498,4268.16,0.0770534
4.055,4268.18,0.012401
4.055,4268.18,1.2945e-06
4.05502,4268.24,0.0664422
4.05523,4268.34,0.092464
4.05525,4268.35,0.012401
4.05525,4268.35,1.2945e-06
4.05527,4268.41,0.0664422
4.05527,4268.41,8.63e-07
4.0553,4268.55,0.132884
4.05548,4268.62,0.0770534
4.0555,4268.64,0.012401
4.0555,4268.64,1.2945e-06
4.05552,4268.7,0.0664422
4.05573,4268.8,0.092464
4.05575,4268.81,0.012401
4.05575,4268.81,1.2945e-06
4.05577,4268.87,0.0664422
4.05577,4268.87,8.63e-07
4.0558,4269.01,0.132884
4.05598,4269.08,0.0770534
4.056,4269.1,0.012401
4.056,4269.1,1.2945e-06
4.05602,4269.16,0.0664422
4.05623,4269.26,0.092464
4.05625,4269.27,0.012401
4.05625,4269.27,1.2945e-06
4.05627,4269.33,0.0664422
4.05627,4269.33,8.63e-07
4.0563,4269.47,0.132884
4.05648,4269.54,0.0770534
4.0565,4269.56,0.012401
4.0565,4269.56,1.2945e-06
4.05652,4269.62,0.0664422
4.05673,4269.72,0.092464
4.05675,4269.73,0.012401
4.05675,4269.73,1.2945e-06
4.05677,4269.79,0.0664422
4.05677,4269.79,8.63e-07
4.0568,4269.93,0.132884
4.05698,4270,0.0770534
4.057,4270.02,0.012401
4.057,4270.02,1.2945e-06
4.05702,4270.08,0.0664422
4.05723,4270.18,0.092464
4.05725,4270.19,0.012401
4.05725,4270.19,1.2945e-06
4.05727,4270.25,0.0664422
4.05727,4270.25,8.63e-07
4.0573,4270.39,0.132884
4.05748,4270.46,0.0770534
4.0575,4270.48,0.012401
4.0575,4270.48,1.2945e-06
4.05752,4270.54,0.0664422
4.05773,4270.64,0.092464
4.05775,4270.65,0.012401
4.05775,4270.65,1.2945e-06
4.05777,4270.71,0.0664422
4.05777,4270.71,8.63e-07
4.0578,4270.85,0.132884
4.05798,4270.92,0.0770534
4.058,4270.94,0.012401
4.058,4270.94,1.2945e-06
4.05802,4271,0.0664422
4.05823,4271.1,0.092464
4.05825,4271.11,0.012401
4.05825,4271.11,1.2945e-06
4.05827,4271.18,0.0664422
4.05827,4271.18,8.63e-07
4.0583,4271.31,0.132884
4.05848,4271.38,0.0770534
4.0585,4271.4,0.012401
4.0585,4271.4,1.2945e-06
4.05852,4271.46,0.0664422
4.05873,4271.56,0.092464
4.05875,4271.57,0.012401
4.05875,4271.57,1.2945e-06
4.05877,4271.64,0.0664422
4.05877,4271.64,8.63e-07
4.0588,4271.77,0.132884
4.05898,4271.85,0.0770534
4.059,4271.86,0.012401
4.059,4271.86,1.2945e-06
4.05902,4271.92,0.0664422
4.05902,4271.92,8.63e-07
4.05905,4272.06,0.132884
4.05905,4272.06,8.63e-07
4.05909,4272.19,0.132884
4.05923,4272.25,0.0616428
4.05925,4272.26,0.012401
4.05925,4272.26,1.2945e-06
4.05927,4272.33,0.0664422
4.05927,4272.33,8.63e-07
4.0593,4272.46,0.132884
4.05948,4272.54,0.0770534
4.0595,4272.55,0.012401
4.0595,4272.55,1.2945e-06
4.05952,4272.62,0.0664422
4.05973,4272.71,0.092464
4.05975,4272.72,0.012401
4.05975,4272.72,1.2945e-06
4.05977,4272.79,0.0664422
4.05977,4272.79,8.63e-07
4.0598,4272.92,0.132884
4.05998,4273,0.0770534
4.06,4273.01,0.012401
4.06,4273.01,1.2945e-06
4.06002,4273.08,0.0664422
4.06023,4273.17,0.092464
4.06025,4273.18,0.012401
4.06025,4273.18,1.2945e-06
4.06027,4273.25,0.0664422
4.06027,4273.25,8.63e-07
4.0603,4273.38,0.132884
4.06048,4273.46,0.0770534
4.0605,4273.47,0.012401
4.0605,4273.47,1.2945e-06
4.06052,4273.54,0.0664422
4.06073,4273.63,0.092464
4.06075,4273.64,0.012401
4.06075,4273.64,1.2945e-06
4.06077,4273.71,0.0664422
4.06077,4273.71,8.63e-07
4.0608,4273.84,0.132884
4.06098,4273.92,0.0770534
4.061,4273.93,0.012401
4.061,4273.93,1.2945e-06
4.06102,4274,0.0664422
4.06123,4274.09,0.092464
4.06125,4274.1,0.012401
4.06125,4274.1,1.2945e-06
4.06127,4274.17,0.0664422
4.06127,4274.17,8.63e-07
4.0613,4274.3,0.132884
4.06148,4274.38,0.0770534
4.0615,4274.39,0.012401
4.0615,4274.39,1.2945e-06
4.06152,4274.46,0.0664422
4.06173,4274.55,0.092464
4.06175,4274.56,0.012401
4.06175,4274.56,1.2945e-06
4.06177,4274.63,0.0664422
4.06177,4274.63,8.63e-07
4.0618,4274.76,0.132884
4.06198,4274.84,0.0770534
4.062,4274.85,0.012401
4.062,4274.85,1.2945e-06
4.06202,4274.92,0.0664422
